To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

05A105--S.F. Stillaguamish R. @ Jordan Rd. Bridge

DATE         TIME    FLOW (cfs)   QUALITY
----------   -----   ----------   -------
10/01/2012   00:00          142         8
10/01/2012   00:15          142         8
10/01/2012   00:30          142         8
10/01/2012   00:45          139         8
10/01/2012   01:00          142         8
10/01/2012   01:15          142         8
10/01/2012   01:30          142         8
10/01/2012   01:45          142         8
10/01/2012   02:00          139         8
10/01/2012   02:15          139         8
10/01/2012   02:30          139         8
10/01/2012   02:45          139         8
10/01/2012   03:00          142         8
10/01/2012   03:15          142         8
10/01/2012   03:30          142         8
10/01/2012   03:45          142         8
10/01/2012   04:00          142         8
10/01/2012   04:15          142         8
10/01/2012   04:30          142         8
10/01/2012   04:45          142         8
10/01/2012   05:00          142         8
10/01/2012   05:15          142         8
10/01/2012   05:30          142         8
10/01/2012   05:45          142         8
10/01/2012   06:00          142         8
10/01/2012   06:15          142         8
10/01/2012   06:30          142         8
10/01/2012   06:45          142         8
10/01/2012   07:00          142         8
10/01/2012   07:15          142         8
10/01/2012   07:30          142         8
10/01/2012   07:45          142         8
10/01/2012   08:00          142         8
10/01/2012   08:15          142         8
10/01/2012   08:30          142         8
10/01/2012   08:45          139         8
10/01/2012   09:00          142         8
10/01/2012   09:15          142         8
10/01/2012   09:30          145         8
10/01/2012   09:45          142         8
10/01/2012   10:00          142         8
10/01/2012   10:15          142         8
10/01/2012   10:30          142         8
10/01/2012   10:45          139         8
10/01/2012   11:00          139         8
10/01/2012   11:15          142         8
10/01/2012   11:30          139         8
10/01/2012   11:45          139         8
10/01/2012   12:00          139         8
10/01/2012   12:15          139         8
10/01/2012   12:30          142         8
10/01/2012   12:45          142         8
10/01/2012   13:00          139         8
10/01/2012   13:15          132         8
10/01/2012   13:30          139         8
10/01/2012   13:45          137         8
10/01/2012   14:00          134         8
10/01/2012   14:15          137         8
10/01/2012   14:30          134         8
10/01/2012   14:45          137         8
10/01/2012   15:00          137         8
10/01/2012   15:15          137         8
10/01/2012   15:30          134         8
10/01/2012   15:45          139         8
10/01/2012   16:00          137         8
10/01/2012   16:15          137         8
10/01/2012   16:30          139         8
10/01/2012   16:45          137         8
10/01/2012   17:00          137         8
10/01/2012   17:15          137         8
10/01/2012   17:30          137         8
10/01/2012   17:45          139         8
10/01/2012   18:00          137         8
10/01/2012   18:15          137         8
10/01/2012   18:30          137         8
10/01/2012   18:45          134         8
10/01/2012   19:00          139         8
10/01/2012   19:15          137         8
10/01/2012   19:30          137         8
10/01/2012   19:45          137         8
10/01/2012   20:00          139         8
10/01/2012   20:15          139         8
10/01/2012   20:30          137         8
10/01/2012   20:45          139         8
10/01/2012   21:00          137         8
10/01/2012   21:15          139         8
10/01/2012   21:30          139         8
10/01/2012   21:45          139         8
10/01/2012   22:00          139         8
10/01/2012   22:15          139         8
10/01/2012   22:30          137         8
10/01/2012   22:45          139         8
10/01/2012   23:00          139         8
10/01/2012   23:15          137         8
10/01/2012   23:30          139         8
10/01/2012   23:45          139         8
10/02/2012   00:00          139         8
10/02/2012   00:15          139         8
10/02/2012   00:30          139         8
10/02/2012   00:45          139         8
10/02/2012   01:00          139         8
10/02/2012   01:15          139         8
10/02/2012   01:30          139         8
10/02/2012   01:45          139         8
10/02/2012   02:00          139         8
10/02/2012   02:15          139         8
10/02/2012   02:30          139         8
10/02/2012   02:45          139         8
10/02/2012   03:00          139         8
10/02/2012   03:15          139         8
10/02/2012   03:30          139         8
10/02/2012   03:45          139         8
10/02/2012   04:00          144         8
10/02/2012   04:15          144         8
10/02/2012   04:30          142         8
10/02/2012   04:45          142         8
10/02/2012   05:00          142         8
10/02/2012   05:15          142         8
10/02/2012   05:30          142         8
10/02/2012   05:45          139         8
10/02/2012   06:00          142         8
10/02/2012   06:15          142         8
10/02/2012   06:30          142         8
10/02/2012   06:45          142         8
10/02/2012   07:00          142         8
10/02/2012   07:15          142         8
10/02/2012   07:30          142         8
10/02/2012   07:45          142         8
10/02/2012   08:00          142         8
10/02/2012   08:15          139         8
10/02/2012   08:30          139         8
10/02/2012   08:45          139         8
10/02/2012   09:00          139         8
10/02/2012   09:15          139         8
10/02/2012   09:30          142         8
10/02/2012   09:45          137         8
10/02/2012   10:00          137         8
10/02/2012   10:15          127         8
10/02/2012   10:30          137         8
10/02/2012   10:45          137         8
10/02/2012   11:00          134         8
10/02/2012   11:15          139         8
10/02/2012   11:30          125         8
10/02/2012   11:45          132         8
10/02/2012   12:00          132         8
10/02/2012   12:15          132         8
10/02/2012   12:30          139         8
10/02/2012   12:45          139         8
10/02/2012   13:00          137         8
10/02/2012   13:15          127         8
10/02/2012   13:30          142         8
10/02/2012   13:45          137         8
10/02/2012   14:00          137         8
10/02/2012   14:15          137         8
10/02/2012   14:30          137         8
10/02/2012   14:45          132         8
10/02/2012   15:00          134         8
10/02/2012   15:15          127         8
10/02/2012   15:30          137         8
10/02/2012   15:45          134         8
10/02/2012   16:00          137         8
10/02/2012   16:15          137         8
10/02/2012   16:30          134         8
10/02/2012   16:45          137         8
10/02/2012   17:00          139         8
10/02/2012   17:15          139         8
10/02/2012   17:30          139         8
10/02/2012   17:45          137         8
10/02/2012   18:00          139         8
10/02/2012   18:15          137         8
10/02/2012   18:30          139         8
10/02/2012   18:45          139         8
10/02/2012   19:00          139         8
10/02/2012   19:15          139         8
10/02/2012   19:30          139         8
10/02/2012   19:45          139         8
10/02/2012   20:00          137         8
10/02/2012   20:15          139         8
10/02/2012   20:30          139         8
10/02/2012   20:45          139         8
10/02/2012   21:00          137         8
10/02/2012   21:15          139         8
10/02/2012   21:30          139         8
10/02/2012   21:45          139         8
10/02/2012   22:00          139         8
10/02/2012   22:15          139         8
10/02/2012   22:30          139         8
