To download this data for use in a spreadsheet, such as Microsoft Excel,
you must save this table as a text file using File->Save As... in your
browser.  You can then import that text file into your spreadsheet program.
For mean daily tables, data values are for the dates listed starting at
midnight PST.

A key to quality codes for this data set appears at the end of this file.

05A105--S.F. Stillaguamish R. @ Jordan Rd. Bridge

DATE         TIME    FLOW (cfs)   QUALITY
----------   -----   ----------   -------
10/01/2006   00:00          155         1
10/01/2006   00:15          153         1
10/01/2006   00:30          155         1
10/01/2006   00:45          153         1
10/01/2006   01:00          153         1
10/01/2006   01:15          153         1
10/01/2006   01:30          153         1
10/01/2006   01:45          153         1
10/01/2006   02:00          153         1
10/01/2006   02:15          153         1
10/01/2006   02:30          153         1
10/01/2006   02:45          153         1
10/01/2006   03:00          153         1
10/01/2006   03:15          153         1
10/01/2006   03:30          153         1
10/01/2006   03:45          153         1
10/01/2006   04:00          153         1
10/01/2006   04:15          153         1
10/01/2006   04:30          153         1
10/01/2006   04:45          153         1
10/01/2006   05:00          153         1
10/01/2006   05:15          153         1
10/01/2006   05:30          153         1
10/01/2006   05:45          153         1
10/01/2006   06:00          153         1
10/01/2006   06:15          153         1
10/01/2006   06:30          153         1
10/01/2006   06:45          152         1
10/01/2006   07:00          153         1
10/01/2006   07:15          152         1
10/01/2006   07:30          153         1
10/01/2006   07:45          152         1
10/01/2006   08:00          153         1
10/01/2006   08:15          152         1
10/01/2006   08:30          152         1
10/01/2006   08:45          153         1
10/01/2006   09:00          152         1
10/01/2006   09:15          152         1
10/01/2006   09:30          152         1
10/01/2006   09:45          152         1
10/01/2006   10:00          152         1
10/01/2006   10:15          153         1
10/01/2006   10:30          153         1
10/01/2006   10:45          153         1
10/01/2006   11:00          153         1
10/01/2006   11:15          153         1
10/01/2006   11:30          152         1
10/01/2006   11:45          153         1
10/01/2006   12:00          152         1
10/01/2006   12:15          152         1
10/01/2006   12:30          152         1
10/01/2006   12:45          152         1
10/01/2006   13:00          153         1
10/01/2006   13:15          153         1
10/01/2006   13:30          153         1
10/01/2006   13:45          152         1
10/01/2006   14:00          152         1
10/01/2006   14:15          152         1
10/01/2006   14:30          152         1
10/01/2006   14:45          153         1
10/01/2006   15:00          152         1
10/01/2006   15:15          152         1
10/01/2006   15:30          152         1
10/01/2006   15:45          152         1
10/01/2006   16:00          152         1
10/01/2006   16:15          152         1
10/01/2006   16:30          152         1
10/01/2006   16:45          152         1
10/01/2006   17:00          152         1
10/01/2006   17:15          152         1
10/01/2006   17:30          152         1
10/01/2006   17:45          152         1
10/01/2006   18:00          152         1
10/01/2006   18:15          152         1
10/01/2006   18:30          152         1
10/01/2006   18:45          152         1
10/01/2006   19:00          152         1
10/01/2006   19:15          153         1
10/01/2006   19:30          152         1
10/01/2006   19:45          152         1
10/01/2006   20:00          152         1
10/01/2006   20:15          152         1
10/01/2006   20:30          152         1
10/01/2006   20:45          152         1
10/01/2006   21:00          152         1
10/01/2006   21:15          152         1
10/01/2006   21:30          150         1
10/01/2006   21:45          152         1
10/01/2006   22:00          152         1
10/01/2006   22:15          152         1
10/01/2006   22:30          152         1
10/01/2006   22:45          150         1
10/01/2006   23:00          150         1
10/01/2006   23:15          150         1
10/01/2006   23:30          150         1
10/01/2006   23:45          150         1
10/02/2006   00:00          150         1
10/02/2006   00:15          150         1
10/02/2006   00:30          150         1
10/02/2006   00:45          150         1
10/02/2006   01:00          150         1
10/02/2006   01:15          150         1
10/02/2006   01:30          150         1
10/02/2006   01:45          150         1
10/02/2006   02:00          150         1
10/02/2006   02:15          150         1
10/02/2006   02:30          148         1
10/02/2006   02:45          150         1
10/02/2006   03:00          148         1
10/02/2006   03:15          150         1
10/02/2006   03:30          148         1
10/02/2006   03:45          148         1
10/02/2006   04:00          150         1
10/02/2006   04:15          150         1
10/02/2006   04:30          148         1
10/02/2006   04:45          148         1
10/02/2006   05:00          148         1
10/02/2006   05:15          148         1
10/02/2006   05:30          148         1
10/02/2006   05:45          148         1
10/02/2006   06:00          148         1
10/02/2006   06:15          148         1
10/02/2006   06:30          148         1
10/02/2006   06:45          148         1
10/02/2006   07:00          148         1
10/02/2006   07:15          148         1
10/02/2006   07:30          148         1
10/02/2006   07:45          148         1
10/02/2006   08:00          148         1
10/02/2006   08:15          148         1
10/02/2006   08:30          148         1
10/02/2006   08:45          148         1
10/02/2006   09:00          150         1
10/02/2006   09:15          150         1
10/02/2006   09:30          148         1
10/02/2006   09:45          148         1
10/02/2006   10:00          148         1
10/02/2006   10:15          148         1
10/02/2006   10:30          148         1
10/02/2006   10:45          148         1
10/02/2006   11:00          148         1
10/02/2006   11:15          148         1
10/02/2006   11:30          150         1
10/02/2006   11:45          148         1
10/02/2006   12:00          148         1
10/02/2006   12:15          148         1
10/02/2006   12:30          148         1
10/02/2006   12:45          150         1
10/02/2006   13:00          150         1
10/02/2006   13:15          148         1
10/02/2006   13:30          148         1
10/02/2006   13:45          148         1
10/02/2006   14:00          148         1
10/02/2006   14:15          148         1
10/02/2006   14:30          148         1
10/02/2006   14:45          148         1
10/02/2006   15:00          148         1
10/02/2006   15:15          148         1
10/02/2006   15:30          148         1
10/02/2006   15:45          148         1
10/02/2006   16:00          148         1
10/02/2006   16:15          148         1
10/02/2006   16:30          148         1
10/02/2006   16:45          148         1
10/02/2006   17:00          148         1
10/02/2006   17:15          148         1
10/02/2006   17:30          148         1
10/02/2006   17:45          148         1
10/02/2006   18:00          148         1
10/02/2006   18:15          148         1
10/02/2006   18:30          148         1
10/02/2006   18:45          147         1
10/02/2006   19:00          148         1
10/02/2006   19:15          148         1
10/02/2006   19:30          147         1
10/02/2006   19:45          147         1
10/02/2006   20:00          147         1
10/02/2006   20:15          148         1
10/02/2006   20:30          148         1
10/02/2006   20:45          148         1
10/02/2006   21:00          148         1
10/02/2006   21:15          148         1
10/02/2006   21:30          147         1
10/02/2006   21:45          147         1
10/02/2006   22:00          147         1
10/02/2006   22:15          148         1
10/02/2006   22:30          148         1
10/02/2006   22:45          148         1
10/02/2006   23:00          147         1
10/02/2006   23:15          147         1
10/02/2006   23:30          147         1
10/02/2006   23:45          147         1
10/03/2006   00:00          147         1
10/03/2006   00:15          147         1
10/03/2006   00:30          147         1
10/03/2006   00:45          147         1
10/03/2006   01:00          147         1
10/03/2006   01:15          147         1
10/03/2006   01:30          147         1
10/03/2006   01:45          147         1
10/03/2006   02:00          147         1
10/03/2006   02:15          147         1
10/03/2006   02:30          147         1
10/03/2006   02:45          147         1
10/03/2006   03:00          145         1
10/03/2006   03:15          147         1
10/03/2006   03:30          147         1
10/03/2006   03:45          147         1
10/03/2006   04:00          147         1
10/03/2006   04:15          145         1
10/03/2006   04:30          147         1
10/03/2006   04:45          145         1
10/03/2006   05:00          147         1
10/03/2006   05:15          145         1
10/03/2006   05:30          147         1
10/03/2006   05:45          147         1
10/03/2006   06:00          147         1
10/03/2006   06:15          147         1
10/03/2006   06:30          145         1
10/03/2006   06:45          145         1
10/03/2006   07:00          145         1
10/03/2006   07:15          145         1
10/03/2006   07:30          147         1
10/03/2006   07:45          145         1
10/03/2006   08:00          145         1
10/03/2006   08:15          145         1
10/03/2006   08:30          145         1
10/03/2006   08:45          147         1
10/03/2006   09:00          147         1
10/03/2006   09:15          145         1
10/03/2006   09:30          145         1
10/03/2006   09:45          147         1
10/03/2006   10:00          147         1
10/03/2006   10:15          145         1
10/03/2006   10:30          145         1
10/03/2006   10:45          145         1
10/03/2006   11:00          145         1
10/03/2006   11:15          147         1
10/03/2006   11:30          145         1
10/03/2006   11:45          145         1
10/03/2006   12:00          145         1
10/03/2006   12:15          147         1
10/03/2006   12:30          147         1
10/03/2006   12:45          147         1
10/03/2006   13:00          147         1
10/03/2006   13:15          147         1
10/03/2006   13:30          145         1
10/03/2006   13:45          145         1
10/03/2006   14:00          145         1
10/03/2006   14:15          145         1
10/03/2006   14:30          145         1
10/03/2006   14:45          145         1
10/03/2006   15:00          145         1
10/03/2006   15:15          145         1
10/03/2006   15:30          145         1
10/03/2006   15:45          145         1
10/03/2006   16:00          145         1
10/03/2006   16:15          145         1
10/03/2006   16:30          145         1
10/03/2006   16:45          145         1
10/03/2006   17:00          147         1
10/03/2006   17:15          147         1
10/03/2006   17:30          145         1
10/03/2006   17:45          145         1
10/03/2006   18:00          147         1
10/03/2006   18:15          145         1
10/03/2006   18:30          145         1
10/03/2006   18:45          145         1
10/03/2006   19:00          145         1
10/03/2006   19:15          145         1
10/03/2006   19:30          145         1
10/03/2006   19:45          145         1
10/03/2006   20:00          145         1
10/03/2006   20:15          145         1
10/03/2006   20:30          145         1
10/03/2006   20:45          145         1
10/03/2006   21:00          145         1
10/03/2006   21:15          145         1
10/03/2006   21:30          145         1
10/03/2006   21:45          145         1
10/03/2006   22:00          145         1
10/03/2006   22:15          145         1
10/03/2006   22:30          145         1
10/03/2006   22:45          145         1
10/03/2006   23:00          145         1
10/03/2006   23:15          145         1
10/03/2006   23:30          145         1
10/03/2006   23:45          145         1
10/04/2006   00:00          145         1
10/04/2006   00:15          145         1
10/04/2006   00:30          145         1
10/04/2006   00:45          145         1
10/04/2006   01:00          145         1
10/04/2006   01:15          145         1
10/04/2006   01:30          143         1
10/04/2006   01:45          145         1
10/04/2006   02:00          145         1
10/04/2006   02:15          145         1
10/04/2006   02:30          145         1
10/04/2006   02:45          145         1
10/04/2006   03:00          143         1
10/04/2006   03:15          145         1
10/04/2006   03:30          145         1
10/04/2006   03:45          143         1
10/04/2006   04:00          145         1
10/04/2006   04:15          145         1
10/04/2006   04:30          143         1
10/04/2006   04:45          143         1
10/04/2006   05:00          143         1
10/04/2006   05:15          145         1
10/04/2006   05:30          143         1
10/04/2006   05:45          145         1
10/04/2006   06:00          145         1
10/04/2006   06:15          145         1
10/04/2006   06:30          145         1
10/04/2006   06:45          143         1
10/04/2006   07:00          143         1
10/04/2006   07:15          145         1
10/04/2006   07:30          143         1
10/04/2006   07:45          143         1
10/04/2006   08:00          143         1
10/04/2006   08:15          143         1
10/04/2006   08:30          143         1
10/04/2006   08:45          143         1
10/04/2006   09:00          143         1
10/04/2006   09:15          143         1
10/04/2006   09:30          143         1
10/04/2006   09:45          143         1
10/04/2006   10:00          143         1
10/04/2006   10:15          143         1
10/04/2006   10:30          143         1
10/04/2006   10:45          143         1
10/04/2006   11:00          143         1
10/04/2006   11:15          143         1
10/04/2006   11:30          143         1
10/04/2006   11:45          143         1
10/04/2006   12:00          145         1
10/04/2006   12:15          145         1
10/04/2006   12:30          143         1
10/04/2006   12:45          145         1
10/04/2006   13:00          143         1
10/04/2006   13:15          145         1
10/04/2006   13:30          143         1
10/04/2006   13:45          143         1
10/04/2006   14:00          143         1
10/04/2006   14:15          143         1
10/04/2006   14:30          143         1
10/04/2006   14:45          143         1
10/04/2006   15:00          143         1
10/04/2006   15:15          143         1
10/04/2006   15:30          143         1
10/04/2006   15:45          143         1
10/04/2006   16:00          143         1
10/04/2006   16:15          143         1
10/04/2006   16:30          143         1
10/04/2006   16:45          143         1
10/04/2006   17:00          143         1
10/04/2006   17:15          143         1
10/04/2006   17:30          143         1
10/04/2006   17:45          143         1
10/04/2006   18:00          143         1
10/04/2006   18:15          143         1
10/04/2006   18:30          143         1
10/04/2006   18:45          143         1
10/04/2006   19:00          143         1
10/04/2006   19:15          143         1
10/04/2006   19:30          143         1
10/04/2006   19:45          143         1
10/04/2006   20:00          143         1
10/04/2006   20:15          143         1
10/04/2006   20:30          143         1
10/04/2006   20:45          142         1
10/04/2006   21:00          143         1
10/04/2006   21:15          143         1
10/04/2006   21:30          143         1
10/04/2006   21:45          143         1
10/04/2006   22:00          142         1
10/04/2006   22:15          143         1
10/04/2006   22:30          142         1
10/04/2006   22:45          142         1
10/04/2006   23:00          143         1
10/04/2006   23:15          143         1
10/04/2006   23:30          143         1
10/04/2006   23:45          142         1
10/05/2006   00:00          143         1
10/05/2006   00:15          143         1
10/05/2006   00:30          143         1
10/05/2006   00:45          142         1
10/05/2006   01:00          142         1
10/05/2006   01:15          142         1
10/05/2006   01:30          142         1
10/05/2006   01:45          142         1
10/05/2006   02:00          142         1
10/05/2006   02:15          142         1
10/05/2006   02:30          142         1
10/05/2006   02:45          142         1
10/05/2006   03:00          142         1
10/05/2006   03:15          142         1
10/05/2006   03:30          142         1
10/05/2006   03:45          142         1
10/05/2006   04:00          142         1
10/05/2006   04:15          140         1
10/05/2006   04:30          142         1
10/05/2006   04:45          142         1
10/05/2006   05:00          142         1
10/05/2006   05:15          142         1
10/05/2006   05:30          140         1
10/05/2006   05:45          140         1
10/05/2006   06:00          142         1
10/05/2006   06:15          142         1
10/05/2006   06:30          142         1
10/05/2006   06:45          142         1
10/05/2006   07:00          140         1
10/05/2006   07:15          142         1
10/05/2006   07:30          142         1
10/05/2006   07:45          140         1
10/05/2006   08:00          142         1
10/05/2006   08:15          140         1
10/05/2006   08:30          142         1
10/05/2006   08:45          142         1
10/05/2006   09:00          140         1
10/05/2006   09:15          142         1
10/05/2006   09:30          142         1
10/05/2006   09:45          142         1
10/05/2006   10:00          140         1
10/05/2006   10:15          142         1
10/05/2006   10:30          142         1
10/05/2006   10:45          142         1
10/05/2006   11:00          142         1
10/05/2006   11:15          142         1
10/05/2006   11:30          140         1
10/05/2006   11:45          142         1
10/05/2006   12:00          142         1
10/05/2006   12:15          142         1
10/05/2006   12:30          140         1
10/05/2006   12:45          140         1
10/05/2006   13:00          142         1
10/05/2006   13:15          140         1
10/05/2006   13:30          140         1
10/05/2006   13:45          142         1
10/05/2006   14:00          140         1
10/05/2006   14:15          142         1
10/05/2006   14:30          140         1
10/05/2006   14:45          142         1
10/05/2006   15:00          142         1
10/05/2006   15:15          140         1
10/05/2006   15:30          140         1
10/05/2006   15:45          142         1
10/05/2006   16:00          142         1
10/05/2006   16:15          142         1
10/05/2006   16:30          142         1
10/05/2006   16:45          142         1
10/05/2006   17:00          142         1
10/05/2006   17:15          142         1
10/05/2006   17:30          140         1
10/05/2006   17:45          142         1
10/05/2006   18:00          140         1
10/05/2006   18:15          140         1
10/05/2006   18:30          140         1
10/05/2006   18:45          140         1
10/05/2006   19:00          140         1
10/05/2006   19:15          140         1
10/05/2006   19:30          140         1
10/05/2006   19:45          140         1
10/05/2006   20:00          140         1
10/05/2006   20:15          140         1
10/05/2006   20:30          140         1
10/05/2006   20:45          140         1
10/05/2006   21:00          140         1
10/05/2006   21:15          140         1
10/05/2006   21:30          140         1
10/05/2006   21:45          140         1
10/05/2006   22:00          140         1
10/05/2006   22:15          140         1
10/05/2006   22:30          140         1
10/05/2006   22:45          140         1
10/05/2006   23:00          140         1
10/05/2006   23:15          140         1
10/05/2006   23:30          140         1
10/05/2006   23:45          140         1
10/06/2006   00:00          140         1
10/06/2006   00:15          140         1
10/06/2006   00:30          140         1
10/06/2006   00:45          140         1
10/06/2006   01:00          140         1
10/06/2006   01:15          140         1
10/06/2006   01:30          140         1
10/06/2006   01:45          139         1
10/06/2006   02:00          139         1
10/06/2006   02:15          140         1
10/06/2006   02:30          140         1
10/06/2006   02:45          140         1
10/06/2006   03:00          140         1
10/06/2006   03:15          140         1
10/06/2006   03:30          139         1
10/06/2006   03:45          139         1
10/06/2006   04:00          139         1
10/06/2006   04:15          140         1
10/06/2006   04:30          140         1
10/06/2006   04:45          139         1
10/06/2006   05:00          139         1
10/06/2006   05:15          139         1
10/06/2006   05:30          139         1
10/06/2006   05:45          139         1
10/06/2006   06:00          139         1
10/06/2006   06:15          139         1
10/06/2006   06:30          139         1
10/06/2006   06:45          139         1
10/06/2006   07:00          139         1
10/06/2006   07:15          139         1
10/06/2006   07:30          140         1
10/06/2006   07:45          140         1
10/06/2006   08:00          139         1
10/06/2006   08:15          139         1
10/06/2006   08:30          140         1
10/06/2006   08:45          139         1
10/06/2006   09:00          139         1
10/06/2006   09:15          139         1
10/06/2006   09:30          140         1
10/06/2006   09:45          139         1
10/06/2006   10:00          140         1
10/06/2006   10:15          139         1
10/06/2006   10:30          140         1
10/06/2006   10:45          140         1
10/06/2006   11:00          139         1
10/06/2006   11:15          140         1
10/06/2006   11:30          140         1
10/06/2006   11:45          140         1
