"","R","m","cov","seasonality","nparams","NLL","AIC","min_R2","median_R2","max_R2","counts_func","counts_gradient","convergence","message","load_names1","load_names2","load_names3","load_names4","load_cors1","load_cors2","load_cors3","load_cors4","eff_names1","eff_names2","eff_cors1","eff_cors2"
"164","UNC",2,"pc","no_seas",371,10646.214973785,22034.4299475701,0.0889160201418836,0.251677247712174,0.72638470906994,10,1,0,"0 ","PctIce2011Ws,OmWs,WtDepWs,ElevWs,BFIWs,RdDensWsRp100","PctIce2011Ws,BFIWs,ElevWs,WsAreaSqKm,RunoffWs,WtDepWs",NA,NA,"-0.690084510569153,0.561764715414972,-0.556349105388378,-0.437811072614327,-0.354661837270635,0.293177481286661","-0.661892720260244,-0.53521361627453,-0.469085369835083,-0.406154302052822,0.391847601362923,-0.338912601583564",NA,NA,"BFIWs,RunoffWs,RdDensWsRp100,PermWs,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.62243387758414,0.512395916577927,-0.356799745760596,-0.341430995919759,-0.296589774559487,-0.289298382769899",NA
"165","UNC",2,"hdr","no_seas",371,10794.922660402,22331.845320804,0.0272472264011993,0.153264478123613,0.662423771359832,36,3,0,"0 ","BFIWs,RunoffWs,PctIce2011Ws,WsAreaSqKm,ElevWs,PctCrop2011Ws","OmWs,WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,PctAlluvCoastWs",NA,NA,"-0.622604722615799,0.470544730382507,-0.452425247016137,-0.398293036288696,-0.352932218801359,-0.174865424407539","-0.6168289394148,0.451227350475959,0.397671167825945,-0.283552253966809,-0.276271341053708,-0.264956342536671",NA,NA,"PctUrbMd2011WsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100,PopDen2010Ws,PctUrbLo2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.390002903220028,-0.385204836803315,-0.385204433465183,-0.378542913645367,-0.371813715305556,-0.36932568315307",NA
"166","UNC",2,"hd","no_seas",371,10597.9819523688,21937.9639047377,0.0046003822899377,0.128512390739191,0.626903204605659,10,1,0,"0 ","OmWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,RdDensWsRp100","OmWs,PctIce2011Ws,WtDepWs,RdDensWsRp100,ElevWs,RckDepWs",NA,NA,"0.567083425041327,-0.41627521951134,-0.352420977558054,0.195147319600981,0.190523198641994,0.183055763036994","-0.600591276207094,0.466483476045676,0.442895364080546,-0.278279904034052,0.260126687972883,-0.247685849010958",NA,NA,"BFIWs,PctIce2011Ws,RunoffWs,WsAreaSqKm,ElevWs,WtDepWs",NA,"-0.6367724370157,-0.485740263818001,0.479928052970884,-0.388960495565674,-0.372504107361479,-0.189352217974827",NA
"167","UNC",2,"atpc","no_seas",395,10475.7168251347,21741.4336502695,0.0934922385888475,0.23781341705331,0.738136932373471,10,1,0,"0 ","OmWs,WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,RdDensWsRp100","OmWs,PctIce2011Ws,WtDepWs,RdDensWsRp100,ElevWs,RckDepWs",NA,NA,"0.571534051409864,-0.428003378477845,-0.368285349058612,0.207467771519428,0.203700348660475,0.191014963183379","-0.605158419664991,0.474926724895618,0.450716792021696,-0.280295143471457,0.265797724058721,-0.26375646610869",NA,NA,"PctIce2011Ws,BFIWs,ElevWs,WsAreaSqKm,RunoffWs,PctCrop2011Ws","RdDensWsRp100,PctUrbOp2011WsRp100,PctIce2011Ws,PermWs,PctUrbLo2011WsRp100,PctImp2006WsRp100","0.65234865930198,0.535317000170832,0.438237226211467,0.420338371929619,-0.376451833800814,0.274966241228834","-0.573606264066343,-0.46711044732911,0.420573969858673,-0.414224912247951,-0.411232628537111,-0.407912859613753"
"168","UNC",2,"none","no_seas",347,10817.213616478,22328.427232956,0.00525310418181695,0.136003476068917,0.636175158738568,29,2,0,"0 ","BFIWs,RunoffWs,PctIce2011Ws,WsAreaSqKm,ElevWs,PctCrop2011Ws","OmWs,WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,PctAlluvCoastWs",NA,NA,"-0.615114025478235,0.464880772916379,-0.448471339551544,-0.395756380381974,-0.349224830096317,-0.173892658674919","-0.617347497313595,0.452014017807143,0.398785857562881,-0.281174787010055,-0.274534759759892,-0.261940351993992",NA,NA,NA,NA,NA,NA
"169","UNC",3,"at","fixed_factors",681,10178.7389974579,21719.4779949157,0.081538637996478,0.197116990707658,0.663841434121814,26042,8000,1,"0 ","OmWs,WtDepWs,WsAreaSqKm,BFIWs,PctIce2011Ws,RunoffWs","RunoffWs,BFIWs,PermWs,RdDensWsRp100,PctAlluvCoastWs,OmWs","OmWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,ElevWs,RckDepWs",NA,"0.448872028141387,-0.305615466446692,0.206298988211006,-0.169847842239105,-0.163377814645601,0.138271593857047","-0.374139293748764,0.273937938077277,0.258466791503827,0.231618486859817,-0.198156343240478,0.17979567026299","0.58404754664858,-0.474041267528398,-0.414552004779259,0.246063066436469,-0.243315881129792,0.240718797998678",NA,"PctIce2011Ws,RckDepWs,PermWs,PctUrbOp2011WsRp100,RdDensWsRp100,ElevWs",NA,"0.610044863827032,-0.607150273167679,-0.592289013874546,-0.518932928545174,-0.514222404389686,0.460899680209019",NA
"170","UNC",3,"mt","fixed_factors",681,10183.96598172,21729.9319634399,0.0755764005071911,0.195959457018748,0.661319275478838,30,1,0,"0 ","OmWs,WtDepWs,BFIWs,RunoffWs,PctIce2011Ws,PctAlluvCoastWs","OmWs,RdDensWsRp100,RunoffWs,PermWs,PctUrbOp2011WsRp100,BFIWs","OmWs,WtDepWs,PctIce2011Ws,RckDepWs,PctAlluvCoastWs,ElevWs",NA,"-0.442052506144623,0.363543084054285,0.241210559116781,-0.220100115191649,0.216580628136231,-0.157429687838144","0.452166906251226,0.338478736570951,-0.307548573239326,0.302811943417777,0.238231979641143,0.234682854514697","-0.576763619645906,0.513688846685684,0.455201984049111,-0.282520015957213,-0.27793881307304,0.277614073230783",NA,"PctIce2011Ws,RckDepWs,PermWs,ElevWs,PctUrbOp2011WsRp100,WtDepWs",NA,"0.516943236715226,-0.493825666445655,-0.427847404015486,0.41400398601741,-0.320864015615041,0.311949652987282",NA
"171","UNC",3,"pc","fixed_factors",681,10107.2210216264,21576.4420432528,0.134739372746688,0.290194221354024,0.745179334599368,26062,8000,1,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,BFIWs,RdDensWsRp100","RunoffWs,PermWs,BFIWs,RdDensWsRp100,PctUrbOp2011WsRp100,PctUrbLo2011WsRp100","OmWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,ElevWs",NA,"-0.497099771731924,0.31262083800012,-0.231240875760144,0.208552295935677,0.137942926630945,-0.116322127872152","-0.457751990411086,0.410765003020186,0.379151934743152,0.354734597785856,0.250554081121576,0.22868802124678","0.580256611143569,-0.491289369268269,-0.429426543023804,0.256909331156557,0.256350187707501,-0.249050541888987",NA,"RdDensWsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbMd2011WsRp100,PctUrbLo2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.456481343209691,-0.386407826854889,-0.371580146449528,-0.363180905952581,-0.362467966405294,-0.361910417092471",NA
"172","UNC",3,"hdr","fixed_factors",681,10180.5742977378,21723.1485954756,0.088242894261158,0.227487687198249,0.684657653631999,91,2,0,"0 ","RckDepWs,PctGlacLakeFineWs,PctAlluvCoastWs,RunoffWs,OmWs,BFIWs","WsAreaSqKm,PctIce2011Ws,RdDensWsRp100,PermWs,PctUrbOp2011WsRp100,ElevWs","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,ElevWs,RckDepWs",NA,"-0.240506202017312,-0.231824337771599,-0.221965367001284,0.18824768368711,0.151741131320377,-0.127400272711687","0.355992425099471,0.346257445177254,-0.340617141927409,-0.283866582065374,-0.245324476254466,0.239720433672105","-0.625966829595607,0.457803864019566,0.448485878293676,-0.273886966861878,0.258037368160033,-0.241502284938811",NA,"RunoffWs,BFIWs,RdDensWsRp100,PctUrbOp2011WsRp100,PctUrbMd2011WsRp100,PopDen2010Ws",NA,"0.353344765206242,-0.35032225634273,-0.315346161603343,-0.289887130036778,-0.286637377502566,-0.283923849550676",NA
"173","UNC",3,"hd","fixed_factors",681,10183.9129945723,21729.8259891446,0.0807336413820049,0.194854814118157,0.666542407906503,29,1,0,"0 ","WsAreaSqKm,OmWs,RckDepWs,PctGlacLakeFineWs,PctAlluvCoastWs,RunoffWs","RunoffWs,BFIWs,WtDepWs,PermWs,PctAlluvCoastWs,RdDensWsRp100","OmWs,WtDepWs,PctIce2011Ws,ElevWs,RckDepWs,PctAlluvCoastWs",NA,"0.344165281877829,0.30585241501071,-0.179789626295284,-0.165090981855198,-0.160897629037462,-0.155910723920647","-0.451908798975543,0.400773490319005,0.322901447528871,0.277907323763243,-0.210649312555184,0.193787941639428","0.610511227459868,-0.473112372332062,-0.42868125285159,-0.249521633556782,0.242888601497312,0.23788836143154",NA,"PermWs,RckDepWs,PctIce2011Ws,RdDensWsRp100,PctUrbOp2011WsRp100,ElevWs",NA,"0.641118904620117,0.63980256699114,-0.624970593490211,0.558248035483248,0.54969201881467,-0.477601740935248",NA
"174","UNC",3,"atpc","fixed_factors",705,10070.7994869811,21551.5989739623,0.146537618552315,0.292148364906464,0.748977757195977,28392,8000,1,"0 ","WsAreaSqKm,OmWs,WtDepWs,RckDepWs,PctGlacLakeFineWs,RdDensWsRp100","RunoffWs,BFIWs,WtDepWs,PermWs,PctAlluvCoastWs,PctGlacLakeFineWs","OmWs,WtDepWs,PctIce2011Ws,ElevWs,PctAlluvCoastWs,RckDepWs",NA,"0.367223659341096,0.34950978691126,-0.0978681122881767,-0.0815232019052728,-0.0794625932308006,0.0692405752459536","-0.4078698837619,0.347294300455176,0.314768543353232,0.246629629151722,-0.222706756942944,-0.210857721712733","0.595391404728563,-0.466895448611459,-0.408375969645385,-0.234870556468456,0.233417755565024,0.2298378773163",NA,"PctIce2011Ws,RckDepWs,PermWs,PctUrbOp2011WsRp100,RdDensWsRp100,ElevWs","RdDensWsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100,PctUrbLo2011WsRp100","0.616524268634225,-0.612355024160414,-0.59333912762048,-0.515674890980754,-0.507596306977767,0.47144543794109","-0.453932978523501,-0.38074720144864,-0.366619901627182,-0.359333054681608,-0.359320490898385,-0.356205873349603"
"175","UNC",3,"none","fixed_factors",657,10216.4957630898,21746.9915261797,0.0703875198171727,0.192582111387541,0.660547791208884,26358,8000,1,"0 ","OmWs,WtDepWs,PctIce2011Ws,BFIWs,WsAreaSqKm,RunoffWs","OmWs,RdDensWsRp100,PctIce2011Ws,PermWs,PctUrbOp2011WsRp100,WtDepWs","OmWs,WtDepWs,PctIce2011Ws,PctAlluvCoastWs,RckDepWs,PctGlacLakeFineWs",NA,"0.492442056089659,-0.346668160684299,-0.220748401177921,-0.175018458539683,0.170653069288643,0.148351380668966","-0.576010449551786,-0.406543010521867,0.396021108433107,-0.32286543196938,-0.311147856028041,0.296115237062843","0.545980184887746,-0.494175869227592,-0.418435024662262,0.277646911174033,0.254291427657183,0.25161834872697",NA,NA,NA,NA,NA
"176","UNC",3,"at","fourier",441,10448.7317084669,21779.4634169339,0.00697840568804238,0.144555190872982,0.618204942105874,21,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,PctAlluvCoastWs,RunoffWs","OmWs,PctIce2011Ws,RdDensWsRp100,PermWs,WsAreaSqKm,PctCrop2011Ws","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,ElevWs,RckDepWs",NA,"0.452444997822511,-0.36449472729482,0.249255656691146,-0.192062728128768,0.190158710238654,0.174707589650387","0.443779551244838,-0.283751269272086,0.271545326998073,0.254447354270156,0.237418973436296,0.206685338382806","-0.588842859670053,0.434976721736885,0.397658176039283,-0.233749272585786,0.222785769913335,-0.20979173537426",NA,"RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,ElevWs,RckDepWs",NA,"-0.518121510863382,0.5132380493775,0.408819649807343,0.266393077377186,0.215431895480388,-0.18859349826128",NA
"177","UNC",3,"mt","fourier",441,10441.5009572773,21765.0019145545,0.00831744316902939,0.160423703141062,0.631668637816733,10,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctAlluvCoastWs,PctIce2011Ws,RunoffWs","OmWs,PctIce2011Ws,RdDensWsRp100,PermWs,WsAreaSqKm,WtDepWs","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,ElevWs,RckDepWs",NA,"0.44942368388016,-0.364381195522961,0.244708160260883,0.191383394632354,-0.186721471246497,0.180861940294056","0.509574242181687,-0.326804112115185,0.293045768679245,0.253960912824838,0.234996925712468,-0.232544122644372","-0.58810938885731,0.437730393149095,0.40272936403591,-0.236205169915372,0.224991086964449,-0.214901604960871",NA,"RunoffWs,BFIWs,PctUrbHi2011WsRp100,PctIce2011Ws,RdDensWsRp100,PopDen2010Ws",NA,"-0.603371911506996,0.475693174476734,0.280719988159578,0.279202066232471,0.271934616420005,0.262160886857408",NA
"178","UNC",3,"pc","fourier",441,10363.6668174047,21609.3336348095,0.10542326521082,0.256428666065625,0.73194986790297,11,1,0,"0 ","OmWs,WtDepWs,PctIce2011Ws,WsAreaSqKm,PctAlluvCoastWs,RckDepWs","OmWs,PctIce2011Ws,RdDensWsRp100,PermWs,PctCrop2011Ws,PctUrbOp2011WsRp100","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,RckDepWs,ElevWs",NA,"0.516247445643514,-0.385296202468514,-0.257496317218531,0.243487357547678,0.19167446426905,0.174756812065217","0.403891239490151,-0.311694828836014,0.297955266132458,0.277798034615974,0.200230924968517,0.196970153896801","0.591934639146447,-0.447649579838741,-0.411750870855887,0.234347553252956,0.228808128695879,-0.226809233337629",NA,"RdDensWsRp100,RunoffWs,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbHi2011WsRp100,PopDen2010Ws",NA,"-0.580766255298218,0.507025226777517,-0.497833954988078,-0.45571219651143,-0.448672209148741,-0.44846326047865",NA
"179","UNC",3,"hdr","fourier",441,10444.4037532027,21770.8075064053,0.0406577643797646,0.172926877291213,0.656085813147227,18,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,PctAlluvCoastWs,RckDepWs","OmWs,RdDensWsRp100,PermWs,PctIce2011Ws,PctUrbOp2011WsRp100,RunoffWs","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,ElevWs,RckDepWs",NA,"-0.50424525714858,0.37642373403472,-0.259943436405224,0.232048942853669,-0.191586433730609,-0.161351677382923","-0.295855805051864,-0.283763147810915,-0.275197689247288,0.214899576652194,-0.200556783647051,0.198717106058218","-0.59886304644015,0.448199431898917,0.421511461811964,-0.244975476890664,0.233782977379042,-0.231624212826576",NA,"RunoffWs,RdDensWsRp100,PctUrbOp2011WsRp100,BFIWs,PctImp2006WsRp100,PctUrbMd2011WsRp100",NA,"0.426144714356752,-0.422127243496084,-0.41016828847054,-0.400160971596297,-0.397655872418479,-0.394771528594085",NA
"180","UNC",3,"hd","fourier",441,10453.5708432402,21789.1416864804,0.00617393325646758,0.143755364227651,0.619506343648812,10,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,PctAlluvCoastWs,RunoffWs","OmWs,PctIce2011Ws,RdDensWsRp100,PermWs,WsAreaSqKm,PctCrop2011Ws","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,ElevWs,RckDepWs",NA,"0.466398293128545,-0.366913637711965,0.246287315849191,-0.200867275759099,0.189074054393664,0.163795043655202","0.442857399275281,-0.288017824963841,0.264396563056737,0.247775780304932,0.230384356962329,0.208628797726597","-0.589121738208033,0.435336108947035,0.399259755938944,-0.234939808744403,0.223392139528155,-0.210518627261086",NA,"RunoffWs,PctIce2011Ws,BFIWs,WtDepWs,PctUrbHi2011WsRp100,ElevWs",NA,"0.518711748240774,-0.472703359569964,-0.415589195772001,-0.235565944776052,-0.211329097984489,-0.188146116209495",NA
"181","UNC",3,"atpc","fourier",465,10329.7429868882,21589.4859737764,0.102198106457737,0.264866696520989,0.731503693641443,11,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,PctAlluvCoastWs,RckDepWs","OmWs,RdDensWsRp100,PctIce2011Ws,PermWs,PctUrbOp2011WsRp100,WsAreaSqKm","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,RckDepWs,ElevWs",NA,"0.483754570580106,-0.379533767755472,0.266236325469288,-0.231516299498541,0.194354858845817,0.170238564560968","0.439840882016461,0.313148171233068,-0.300139452150863,0.283427533795351,0.211560306005022,0.209272564093324","0.587502453990945,-0.447618259938783,-0.400346911118228,0.226003747158867,0.225509219389396,-0.222555420853649",NA,"PctIce2011Ws,RunoffWs,BFIWs,WtDepWs,ElevWs,RckDepWs","RdDensWsRp100,PctUrbOp2011WsRp100,PctImp2006WsRp100,PctUrbLo2011WsRp100,PopDen2010Ws,RunoffWs","0.578832119640616,-0.40035449804011,0.311490757263363,0.291499761585353,0.247212260083926,-0.231392972869113","-0.580937737052582,-0.50113672267787,-0.453409104287815,-0.448440247130717,-0.43761996532876,0.436811169876693"
"182","UNC",3,"none","fourier",417,10481.7020398545,21797.4040797089,0.0059392598973938,0.1407706733498,0.620644696079769,21,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,PctAlluvCoastWs,RunoffWs","OmWs,PctIce2011Ws,RdDensWsRp100,PermWs,ElevWs,WtDepWs","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,ElevWs,RckDepWs",NA,"0.476110177350177,-0.362450746796133,0.24692118701076,-0.202199760957648,0.185039006534989,0.151794756010079","0.498269893458828,-0.357712466610321,0.280754060303781,0.247984579753368,-0.217434496870727,-0.212764664039545","0.589883422374824,-0.433731187525951,-0.401790666382768,0.234703957132421,-0.222515209062994,0.208996796866991",NA,NA,NA,NA,NA
"183","UNC",3,"at","no_seas",393,10568.3913194469,21922.7826388938,0.0149478031378411,0.152903842054498,0.625945681378167,10,1,0,"0 ","PctIce2011Ws,WtDepWs,BFIWs,OmWs,ElevWs,RunoffWs","PctIce2011Ws,ElevWs,BFIWs,WsAreaSqKm,WtDepWs,RunoffWs","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,RckDepWs,PctUrbOp2011WsRp100",NA,"0.637287964575867,0.554889098491638,0.510788530508963,-0.434000461056821,0.43075807490868,-0.418694793880012","0.621830622128463,0.45492941065435,0.393380686217638,0.373402868669159,0.356554398459811,-0.279759627413201","-0.561381233902871,0.365829331631565,0.307751964064004,-0.185363409784923,-0.184636053072336,-0.167380169502711",NA,"BFIWs,PctIce2011Ws,RunoffWs,WsAreaSqKm,ElevWs,PctCrop2011Ws",NA,"0.631562558666911,0.485659720380719,-0.477128462806649,0.391418628488212,0.373283172836771,0.192014163409614",NA
"184","UNC",3,"mt","no_seas",393,10558.7637869138,21903.5275738275,0.0037799669527401,0.141431986371825,0.63121957117363,10,1,0,"0 ","OmWs,WtDepWs,PctIce2011Ws,WsAreaSqKm,PctAlluvCoastWs,BFIWs","OmWs,PermWs,RdDensWsRp100,RunoffWs,WsAreaSqKm,PctCrop2011Ws","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,RckDepWs,ElevWs",NA,"0.499995262600573,-0.393637717374682,-0.245049151499034,0.22300259489398,0.197068491734073,-0.173421104789022","0.332620881811006,0.284905330692821,0.267873830099896,-0.263798457736931,0.260578171719528,0.221211958660992","-0.592445145865824,0.451803581211188,0.418653188914391,-0.239252485324555,-0.235166050958216,0.232580874616122",NA,"BFIWs,RunoffWs,PctIce2011Ws,WsAreaSqKm,ElevWs,PctCrop2011Ws",NA,"0.638499878398459,-0.486145097340231,0.46085975123248,0.383693337043457,0.356731927923857,0.180520871437797",NA
"185","UNC",3,"pc","no_seas",393,10573.274867728,21932.549735456,0.0913910970450235,0.259729294320845,0.734374720456115,10,1,0,"0 ","PctIce2011Ws,BFIWs,ElevWs,RunoffWs,WtDepWs,WsAreaSqKm","OmWs,WsAreaSqKm,BFIWs,RunoffWs,PctCrop2011Ws,ElevWs","PctIce2011Ws,BFIWs,ElevWs,WsAreaSqKm,RunoffWs,WtDepWs",NA,"-0.724018619846496,-0.625222330090384,-0.482388836807827,0.482002246915845,-0.440402582866551,-0.308369679686238","-0.387118770385812,-0.306594032942414,-0.296366865187609,0.215544862511182,-0.161474979648413,-0.161027474967095","-0.700629957148337,-0.555917376747422,-0.477552749530793,-0.424700558600444,0.406457431098163,-0.369034327430003",NA,"BFIWs,RunoffWs,RdDensWsRp100,PermWs,PctUrbMd2011WsRp100,PctUrbHi2011WsRp100",NA,"-0.597002949600329,0.490253079271846,-0.375078355132294,-0.336397671512656,-0.310505218010581,-0.30544897192533",NA
"186","UNC",3,"hdr","no_seas",393,10718.0212280168,22222.0424560336,0.0317178772467508,0.155308120720468,0.658920305596546,105,9,0,"0 ","BFIWs,PctIce2011Ws,RunoffWs,ElevWs,WsAreaSqKm,WtDepWs","BFIWs,RunoffWs,PctIce2011Ws,PermWs,ElevWs,RdDensWsRp100","OmWs,WtDepWs,PctIce2011Ws,ElevWs,BFIWs,RdDensWsRp100",NA,"-0.722104710709955,-0.627725482058886,0.547769754536222,-0.450650167750611,-0.369486563473753,-0.359569305631815","-0.716746539618001,0.60435051777294,-0.289750235258896,-0.244315416990169,-0.233175579429912,-0.214272903917106","0.586515668839472,-0.45552437229951,-0.430489105257064,-0.237290960076774,-0.208997972895942,0.206328796961855",NA,"PctUrbMd2011WsRp100,PctImp2006WsRp100,PctUrbOp2011WsRp100,PopDen2010Ws,PctUrbHi2011WsRp100,PctUrbLo2011WsRp100",NA,"-0.390840169869054,-0.386562198624859,-0.386509681262476,-0.380435906468169,-0.372974786408241,-0.371485364895137",NA
"187","UNC",3,"hd","no_seas",393,10568.0767081407,21922.1534162813,0.00482889329641629,0.132832395576871,0.617454393942583,10,1,0,"0 ","OmWs,WtDepWs,WsAreaSqKm,PctIce2011Ws,PctAlluvCoastWs,RunoffWs","OmWs,PermWs,RdDensWsRp100,WsAreaSqKm,RunoffWs,PctCrop2011Ws","OmWs,WtDepWs,PctIce2011Ws,RdDensWsRp100,RckDepWs,ElevWs",NA,"0.493661849734555,-0.384685248906222,0.237542383779475,-0.232956886926309,0.191411246679847,0.168578845998054","0.34616538307271,0.270845649358214,0.26333080208501,0.233546174377992,-0.228349822631011,0.220499322872383","-0.592442697012102,0.446407892695982,0.412240781259285,-0.239516915320335,-0.231755818116665,0.227983483903097",NA,"BFIWs,RunoffWs,PctIce2011Ws,WsAreaSqKm,ElevWs,PctCrop2011Ws",NA,"-0.637868196364783,0.47998959554751,-0.479967484372479,-0.38840089661777,-0.368717188089988,-0.184237866061946",NA
"188","UNC",3,"atpc","no_seas",417,10446.0978749425,21726.195749885,0.101337409975003,0.243409337962647,0.728207378617883,10,1,0,"0 ","OmWs,WtDepWs,PctIce2011Ws,WsAreaSqKm,PctAlluvCoastWs,RckDepWs","OmWs,PermWs,RdDensWsRp100,WsAreaSqKm,RunoffWs,PctIce2011Ws","OmWs,WtDepWs,PctIce2011Ws,RckDepWs,RdDensWsRp100,ElevWs",NA,"0.507790444929158,-0.396277794803032,-0.258516661457477,0.243343324637849,0.194829812106705,0.179325467486868","-0.311554570770737,-0.281249696284635,-0.270990835924185,-0.221997454949024,0.220112263039992,0.212012657084118","0.594579761714367,-0.45565876716176,-0.411059173354796,0.24438932660179,0.23219963770086,-0.22578012455981",NA,"PctIce2011Ws,BFIWs,ElevWs,WsAreaSqKm,RunoffWs,PctCrop2011Ws","RdDensWsRp100,PctUrbOp2011WsRp100,PctIce2011Ws,PermWs,PctUrbLo2011WsRp100,PctImp2006WsRp100","0.644591306561865,0.537276002537767,0.433080859717138,0.41977043533172,-0.374939007822478,0.270998492320667","-0.567192527006923,-0.461092266184384,0.414990805587756,-0.412540007893883,-0.405274313571483,-0.401427162047604"
"189","UNC",3,"none","no_seas",369,10742.1792635824,22222.3585271648,0.00517132576912922,0.140891286432705,0.633070235114853,10,1,0,"0 ","BFIWs,PctIce2011Ws,RunoffWs,ElevWs,WsAreaSqKm,WtDepWs","BFIWs,RunoffWs,PermWs,RdDensWsRp100,PctIce2011Ws,RckDepWs","OmWs,WtDepWs,PctIce2011Ws,ElevWs,BFIWs,RckDepWs",NA,"-0.718514986867683,-0.628552673527708,0.544428287795502,-0.450821993712426,-0.371641709170757,-0.353692658984824","-0.657493283324219,0.553909085170211,-0.24690996743075,-0.239415557748209,-0.217082577192713,-0.21602048169258","0.586458581190795,-0.464737856425348,-0.443787204436286,-0.245879898022354,-0.23622139960613,0.202996162816028",NA,NA,NA,NA,NA
