
2.13762270836382,1.89047660389357,1.68904534921893,1.3353502526815,1.11978634805705
2.49670071413772,1.92607580548878,1.51064864779326,1.23260174752007,1.10200775459805
2.42909188353163,1.95418765561437,1.57209657829213,1.36606142297722,1.15868737412333
2.53185783990951,2.33993538145486,1.65240350202605,1.55673710075274,1.01333432258868
2.35390446196497,1.76972789390142,1.51900309470463,1.32407574774422,1.21481868643205
2.85728259968271,2.40062354914976,1.72018983145195,1.45437754173296,0.946697845275053
2.38311091639052,1.89655330417214,1.57940810242841,1.45899423608483,1.1358056709224
2.30986182079602,1.89755637157684,1.5191233908011,1.36378754489707,1.1094597545836
2.55454690337511,1.67885271730058,1.44046675966908,1.24931522687689,1.14837723802942
2.21521687503201,1.85569320392853,1.43465316382774,1.25571435442488,1.13396549806867
2.01007084829048,1.89536869574632,1.68118186653801,1.44742649364629,1.26416503671507
2.32096452998205,1.84528153708615,1.47348256188931,1.27213347702776,1.13043551672023
2.30421637421954,1.9705341428018,1.83086359478745,1.50301301656557,1.14155926937264
2.57800343613241,1.92810663812115,1.70381881374142,1.297356789243,1.09931389871412
2.5561660818098,1.91455825700159,1.6740522194834,1.38949030637415,1.22824066420619
2.03680869985739,1.84559718749532,1.7133989734403,1.35968962250157,1.26894786034487
2.1625131330357,1.88481629637787,1.64455674978056,1.42709234806223,1.30744409398982
2.19644895108947,1.82712888135877,1.60998267536927,1.23666134798428,1.18177655013084
2.68166024521617,1.71404921531847,1.46365657292928,1.25767525599861,1.09655537039277
1.99689690577256,1.82365902242492,1.56132662702339,1.33743813855502,1.17262197020666
2.2712083863293,1.70334636605819,1.47986552382813,1.25044775086399,1.15837877530374
2.64797142244038,1.88043551178954,1.72046037760191,1.32775135020943,1.17680150862987
2.21444336452763,1.84092964511722,1.50484505969956,1.38293259092595,1.15650837636074
2.32212426631885,2.12598778421147,1.45190117107314,1.39705121751409,1.18760014935624
2.07993378050946,1.81498752428869,1.5784467484882,1.413651777352,1.1449815084559
2.16859026972146,2.10284493911049,1.70529215673867,1.23274592437696,1.0192058347416
2.07217508862323,1.74793221907535,1.55707081115294,1.37002864903251,1.137869468493
2.22434806359927,1.86805260526208,1.60783947071239,1.29693241559645,1.04888928196203
